id; lamport; mensagem
1;295;All that is necessary for the triumph of evil is that good men do nothing
2;297;History honors the unique minority the majority cannot forget
1;299;The function of prayer is not to influence God, but rather to change the nature of the one who prays
2;301;Virtue is nothing else than right reaso
1;303;What is rational is actual and what is actual is rational
2;305;What is rational is actual and what is actual is rational
1;307;Philosophy is a battle against the bewitchment of our intelligence by means of language
2;309;Life must be understood backward. But it must be lived forward
1;311;There is but one truly serious philosophical problem, and that is suicide
2;313;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
1;315;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;317;No man's knowledge here can go beyond his experience
1;319;Philosophy is a battle against the bewitchment of our intelligence by means of language
2;321;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
1;323;We are too weak to discover the truth by reason alone
2;325;Happiness is the highest good
1;327;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;329;All is for the best in the best of all possible worlds
1;331;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
2;333;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
1;335;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
2;337;Is man merely a mistake of God's? Or God merely a mistake of man's
1;339;Is man merely a mistake of God's? Or God merely a mistake of man's
2;341;What is rational is actual and what is actual is rational
1;343;Religion is the sign of the oppressed ... it is the opium of the people
2;345;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
1;347;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;349;The mind is furnished with ideas by experience alone
1;351;The momentum of the mind can be vexingly, involuntarily capricious
2;353;Religion is the sign of the oppressed ... it is the opium of the people
1;355;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;357;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
1;359;Philosophy is at once the most sublime and the most trivial of human pursuits
2;361;Life must be understood backward. But it must be lived forward
1;363;Whatever is reasonable is true, and whatever is true is reasonable
2;365;Philosophy is at once the most sublime and the most trivial of human pursuits
1;367;To be is to be perceived
2;369;There is but one truly serious philosophical problem, and that is suicide
1;371;Philosophy is at once the most sublime and the most trivial of human pursuits
2;373;It is one thing to show a man that he is in error, and another to put him in possession of truth
1;375;Science is what you know. Philosophy is what you don't know
2;377;History honors the unique minority the majority cannot forget
1;379;The unexamined life is not worth living
2;381;Whereof one cannot speak, thereof one must be silent
1;383;The mind is furnished with ideas by experience alon
2;385;The brave man is he who overcomes not only his enemies but his pleasures
1;387;Philosophy is at once the most sublime and the most trivial of human pursuits
2;389;There is but one truly serious philosophical problem, and that is suicide
1;391;Man is born free, but is everywhere in chains
2;393;Entities should not be multiplied unnecessarily
1;395;Only weak thinkers do not love the sky
2;397;Leisure is the mother of philosophy
1;399;The mind is furnished with ideas by experience alon
2;401;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
1;403;Philosophy is a battle against the bewitchment of our intelligence by means of language
2;405;Serious thinkers are few, and the world is ruled by crude ideas
1;407;God is dead! He remains dead! And we have killed him
2;409;Religion is the sign of the oppressed ... it is the opium of the people
1;411;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
2;413;Salvation not shared, is salvation wasted
1;415;The only thing I know is that I know nothing
2;417;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
1;419;I would never die for my beliefs because I might be wrong
2;421;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
1;423;Liberty consists in doing what one desires
2;425;Entities should not be multiplied unnecessarily
1;427;All is for the best in the best of all possible worlds
2;429;No man's knowledge here can go beyond his experience
1;431;The brave man is he who overcomes not only his enemies but his pleasures
2;433;Entities should not be multiplied unnecessarily
1;435;Only weak thinkers do not love the sky
2;437;Nothing is as it seems, but something is everything it is made out to be
1;439;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
2;441;If God did not exist, it would be necessary to invent Him
1;443;God is dead! He remains dead! And we have killed him
2;445;If God did not exist, it would be necessary to invent Him
1;447;I would never die for my beliefs because I might be wrong
2;449;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
1;451;The unexamined life is not worth living
2;453;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
1;455;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;457;The mind is furnished with ideas by experience alon
1;459;We are too weak to discover the truth by reason alone
2;461;Religion is the sign of the oppressed ... it is the opium of the people
1;463;I think therefore I am
2;465;Happiness is the highest good
1;467;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
2;469;The momentum of the mind can be vexingly, involuntarily capricious
1;471;In everything, there is a share of everything
2;473;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
1;475;The only thing I know is that I know nothing
2;477;The unexamined life is not worth living
1;479;That man is wisest who, like Socrates, realizes that his wisdom is worthless
2;481;Entities should not be multiplied unnecessarily
1;483;I think therefore I am
2;485;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
1;487;Man will never be free until the last king is strangled with the entrails of the last priest
2;489;Whereof one cannot speak, thereof one must be silent
1;491;We are too weak to discover the truth by reason alone
2;493;If God did not exist, it would be necessary to invent Him
1;495;In everything, there is a share of everything
2;497;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
1;499;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
2;501;Entities should not be multiplied unnecessarily
1;503;If God did not exist, it would be necessary to invent Him
2;505;Liberty consists in doing what one desires
1;507;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
2;509;The greater the difficulty, the more glory in surmounting it
1;511;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
2;513;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
1;515;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
2;517;The mind is furnished with ideas by experience alone
1;519;The brave man is he who overcomes not only his enemies but his pleasures
2;521;Virtue is nothing else than right reaso
1;523;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
2;525;There is but one truly serious philosophical problem, and that is suicide
1;527;All great thinkers are initially ridiculed  and eventually revered
2;529;All that is necessary for the triumph of evil is that good men do nothing
1;531;If God did not exist, it would be necessary to invent Him
2;533;Man will never be free until the last king is strangled with the entrails of the last priest
1;535;The unexamined life is not worth living
2;537;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
1;539;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
2;541;History honors the unique minority the majority cannot forget
1;543;Happiness is not an ideal of reason but of imagination
2;545;Salvation not shared, is salvation wasted
1;547;Man is born free, but is everywhere in chains
2;549;It is one thing to show a man that he is in error, and another to put him in possession of truth
1;551;Nothing is as it seems, but something is everything it is made out to be
2;553;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
1;555;Philosophy is at once the most sublime and the most trivial of human pursuits
2;557;That man is wisest who, like Socrates, realizes that his wisdom is worthless
1;559;The momentum of the mind can be vexingly, involuntarily capricious
2;561;Science is what you know. Philosophy is what you don't know
1;563;We live in the best of all possible worlds
2;565;There is only one good, knowledge, and one evil, ignorance
1;567;I can control my passions and emotions if I can understand their nature
2;569;The function of prayer is not to influence God, but rather to change the nature of the one who prays
1;571;Whereof one cannot speak, thereof one must be silent
2;573;Philosophy is a battle against the bewitchment of our intelligence by means of language
1;575;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
2;577;Whatever is reasonable is true, and whatever is true is reasonable
1;579;The brave man is he who overcomes not only his enemies but his pleasures
2;581;The mind is furnished with ideas by experience alone
1;583;Happiness is not an ideal of reason but of imagination
2;585;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
1;587;All great thinkers are initially ridiculed  and eventually revered
2;589;All is for the best in the best of all possible worlds
1;591;Even while they teach, men learn
2;593;The mind is furnished with ideas by experience alon
1;595;The brave man is he who overcomes not only his enemies but his pleasures
2;597;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
1;599;The only thing I know is that I know nothing
2;601;Man is born free, but is everywhere in chains
1;603;The only thing I know is that I know nothing
2;605;Whatever is reasonable is true, and whatever is true is reasonable
1;607;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
2;609;Good and evil, reward and punishment, are the only motives to a rational creature
1;611;No man's knowledge here can go beyond his experience
2;613;Nothing is as it seems, but something is everything it is made out to be
1;615;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
2;617;Good and evil, reward and punishment, are the only motives to a rational creature
1;619;Whereof one cannot speak, thereof one must be silent
2;621;All great thinkers are initially ridiculed  and eventually revered
1;623;Liberty consists in doing what one desires
2;625;Is man merely a mistake of God's? Or God merely a mistake of man's
1;627;The only thing I know is that I know nothing
2;629;He who thinks great thoughts, often makes great errors
1;631;Entities should not be multiplied unnecessarily
2;633;All great thinkers are initially ridiculed  and eventually revered
1;635;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
2;637;The brave man is he who overcomes not only his enemies but his pleasures
1;639;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
2;641;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
1;643;What is rational is actual and what is actual is rational
2;645;Only one man ever understood me, and he didnt understand me
1;647;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
2;649;Whereof one cannot speak, thereof one must be silent
1;651;All is for the best in the best of all possible worlds
2;653;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
1;655;Man is the measure of all things
2;657;The mind is furnished with ideas by experience alon
1;659;What is rational is actual and what is actual is rational
2;661;The function of prayer is not to influence God, but rather to change the nature of the one who prays
1;663;Virtue is nothing else than right reaso
2;665;Only one man ever understood me, and he didnt understand me
1;667;It is one thing to show a man that he is in error, and another to put him in possession of truth
2;669;We are too weak to discover the truth by reason alone
1;671;Philosophy is at once the most sublime and the most trivial of human pursuits
2;673;Liberty consists in doing what one desires
1;675;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
2;677;The brave man is he who overcomes not only his enemies but his pleasures
1;679;Salvation not shared, is salvation wasted
2;681;Good and evil, reward and punishment, are the only motives to a rational creature
1;683;In everything, there is a share of everything
2;685;I can control my passions and emotions if I can understand their nature
1;687;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;689;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;691;Is man merely a mistake of God's? Or God merely a mistake of man's
2;693;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
1;695;Good and evil, reward and punishment, are the only motives to a rational creature
2;697;Religion is the sign of the oppressed ... it is the opium of the people
1;699;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;701;Philosophy is at once the most sublime and the most trivial of human pursuits
1;703;Only weak thinkers do not love the sky
2;705;Nothing is as it seems, but something is everything it is made out to be
1;707;We live in the best of all possible worlds
2;709;The greatest happiness of the greatest number is the foundation of morals and legislation
1;711;No man's knowledge here can go beyond his experience
2;713;I can control my passions and emotions if I can understand their nature
1;715;Man is the measure of all things
2;717;It is the job of thinking people not to be on the side of the executioners
1;719;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
2;721;Leisure is the mother of philosophy
1;723;The greater the difficulty, the more glory in surmounting it
2;725;It is one thing to show a man that he is in error, and another to put him in possession of truth
1;727;Liberty consists in doing what one desires
2;729;Science is what you know. Philosophy is what you don't know
1;731;There is only one good, knowledge, and one evil, ignorance
2;733;Whereof one cannot speak, thereof one must be silent
1;735;I can control my passions and emotions if I can understand their nature
2;737;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
1;739;Nothing is as it seems, but something is everything it is made out to be
2;741;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
1;743;What is rational is actual and what is actual is rational
2;745;The greatest happiness of the greatest number is the foundation of morals and legislation
1;747;Entities should not be multiplied unnecessarily
2;749;Whatever is reasonable is true, and whatever is true is reasonable
1;751;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
2;753;The greatest happiness of the greatest number is the foundation of morals and legislation
1;755;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
2;757;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
1;759;The mind is furnished with ideas by experience alon
2;761;Salvation not shared, is salvation wasted
1;763;I would never die for my beliefs because I might be wrong
2;765;The unexamined life is not worth living
1;767;It is the job of thinking people not to be on the side of the executioners
2;769;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;771;One cannot step twice in the same river
2;773;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
1;775;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
2;777;All that is necessary for the triumph of evil is that good men do nothing
1;779;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;781;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
1;783;I can control my passions and emotions if I can understand their nature
2;785;In everything, there is a share of everything
1;787;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;789;No man's knowledge here can go beyond his experience
1;791;Religion is the sign of the oppressed ... it is the opium of the people
2;793;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
1;795;Good and evil, reward and punishment, are the only motives to a rational creature
2;797;The unexamined life is not worth living
1;799;There is only one good, knowledge, and one evil, ignorance
2;801;Virtue is nothing else than right reaso
1;803;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
2;805;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
1;807;Philosophy is at once the most sublime and the most trivial of human pursuits
2;809;Only weak thinkers do not love the sky
1;811;The greatest happiness of the greatest number is the foundation of morals and legislation
2;813;If men were born free, they would, so long as they remained free, form no conception of good and evil
1;815;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
2;817;Nothing is as it seems, but something is everything it is made out to be
1;819;Science is what you know. Philosophy is what you don't know
2;821;It is one thing to show a man that he is in error, and another to put him in possession of truth
1;823;Philosophy is at once the most sublime and the most trivial of human pursuits
2;825;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
1;827;Man is the measure of all things
2;829;Man is the measure of all things
1;831;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
2;833;Only one man ever understood me, and he didnt understand me
1;835;There is but one truly serious philosophical problem, and that is suicide
2;837;Philosophy is at once the most sublime and the most trivial of human pursuits
1;839;We live in the best of all possible worlds
2;841;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
1;843;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
2;845;Happiness is not an ideal of reason but of imagination
1;847;We live in the best of all possible worlds
2;849;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
1;851;I would never die for my beliefs because I might be wrong
2;853;Is man merely a mistake of God's? Or God merely a mistake of man's
1;855;Man is the measure of all things
2;857;To be is to be perceived
1;859;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
2;861;It is one thing to show a man that he is in error, and another to put him in possession of truth
1;863;It is the job of thinking people not to be on the side of the executioners
2;865;Even while they teach, men learn
1;867;You can discover more about a person in an hour of play than in a year of conversation
2;869;God is dead! He remains dead! And we have killed him
1;871;The greater the difficulty, the more glory in surmounting it
2;873;Whereof one cannot speak, thereof one must be silent
1;875;Serious thinkers are few, and the world is ruled by crude ideas
2;877;I think therefore I am
1;879;We are too weak to discover the truth by reason alone
2;881;Whereof one cannot speak, thereof one must be silent
1;883;The brave man is he who overcomes not only his enemies but his pleasures
2;885;God is dead! He remains dead! And we have killed him
1;887;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;889;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
1;891;Philosophy is at once the most sublime and the most trivial of human pursuits
2;893;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
1;895;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
2;897;Serious thinkers are few, and the world is ruled by crude ideas
1;899;God is dead! He remains dead! And we have killed him
2;901;Is man merely a mistake of God's? Or God merely a mistake of man's
1;903;Leisure is the mother of philosophy
2;905;We live in the best of all possible worlds
1;907;Virtue is nothing else than right reaso
2;909;If men were born free, they would, so long as they remained free, form no conception of good and evil
1;911;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;913;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
1;915;I think therefore I am
2;917;History is Philosophy teaching by examples
1;919;Things alter for the worse spontaneously, if they be not altered for the better designedly
2;921;Happiness is the highest good
1;923;I think therefore I am
2;925;One cannot step twice in the same river
1;927;Man will never be free until the last king is strangled with the entrails of the last priest
2;929;The greater the difficulty, the more glory in surmounting it
1;931;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
2;933;In everything, there is a share of everything
1;935;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
2;937;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
1;939;If God did not exist, it would be necessary to invent Him
2;941;What is rational is actual and what is actual is rational
1;943;The unexamined life is not worth living
2;945;Happiness is not an ideal of reason but of imagination
1;947;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
2;949;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
1;951;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
2;953;Leisure is the mother of philosophy
1;955;All is for the best in the best of all possible worlds
2;957;The function of prayer is not to influence God, but rather to change the nature of the one who prays
1;959;No man's knowledge here can go beyond his experience
2;961;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
1;963;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
2;965;I think therefore I am
1;967;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
2;969;The mind is furnished with ideas by experience alon
1;971;History honors the unique minority the majority cannot forget
2;973;Science is what you know. Philosophy is what you don't know
1;975;If God did not exist, it would be necessary to invent Him
2;977;Man is the measure of all things
1;979;Life must be understood backward. But it must be lived forward
2;981;God is dead! He remains dead! And we have killed him
1;983;Religion is the sign of the oppressed ... it is the opium of the people
2;985;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
1;987;Nothing is as it seems, but something is everything it is made out to be
2;989;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
1;991;He who thinks great thoughts, often makes great errors
2;993;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
1;995;Only one man ever understood me, and he didnt understand me
2;997;There is but one truly serious philosophical problem, and that is suicide
1;999;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
2;1001;Nothing is as it seems, but something is everything it is made out to be
1;1003;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
2;1005;Man is born free, but is everywhere in chains
