id; lamport; mensagem
1;89;We are what we repeatedly do. Excellence, then, is not an act, but a habit
2;91;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
1;93;Man is the measure of all things
2;95;Philosophy is a battle against the bewitchment of our intelligence by means of language
1;97;Man will never be free until the last king is strangled with the entrails of the last priest
2;99;Nothing is as it seems, but something is everything it is made out to be
1;101;It is one thing to show a man that he is in error, and another to put him in possession of truth
2;103;Nothing is as it seems, but something is everything it is made out to be
1;105;Religion is the sign of the oppressed ... it is the opium of the people
2;107;You can discover more about a person in an hour of play than in a year of conversation
1;109;The function of prayer is not to influence God, but rather to change the nature of the one who prays
2;111;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
1;113;The only thing I know is that I know nothing
2;115;Philosophy is a battle against the bewitchment of our intelligence by means of language
1;117;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;119;He who thinks great thoughts, often makes great errors
1;121;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
2;123;God is dead! He remains dead! And we have killed him
1;125;The greater the difficulty, the more glory in surmounting it
1;127;It is one thing to show a man that he is in error, and another to put him in possession of truth
2;127;Leisure is the mother of philosophy
2;130;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
1;132;Philosophy is at once the most sublime and the most trivial of human pursuits
2;134;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
1;136;Only one man ever understood me, and he didnt understand me
2;138;We are what we repeatedly do. Excellence, then, is not an act, but a habit
1;140;The greatest happiness of the greatest number is the foundation of morals and legislation
2;142;He who thinks great thoughts, often makes great errors
1;144;The unexamined life is not worth living
2;146;Whereof one cannot speak, thereof one must be silent
1;148;The brave man is he who overcomes not only his enemies but his pleasures
2;150;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
1;152;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;154;You can discover more about a person in an hour of play than in a year of conversation
1;156;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
2;158;Man is born free, but is everywhere in chains
1;160;Man is born free, but is everywhere in chains
2;162;Only one man ever understood me, and he didnt understand me
1;164;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;166;That man is wisest who, like Socrates, realizes that his wisdom is worthless
1;168;The mind is furnished with ideas by experience alone
2;170;Only weak thinkers do not love the sky
1;172;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
2;174;The momentum of the mind can be vexingly, involuntarily capricious
1;176;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
2;178;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
1;180;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
2;182;You can discover more about a person in an hour of play than in a year of conversation
1;184;Good and evil, reward and punishment, are the only motives to a rational creature
2;186;God is dead! He remains dead! And we have killed him
1;188;Whereof one cannot speak, thereof one must be silent
2;190;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
1;192;Virtue is nothing else than right reaso
2;194;He who thinks great thoughts, often makes great errors
1;196;God is dead! He remains dead! And we have killed him
2;198;There is but one truly serious philosophical problem, and that is suicide
1;200;Whereof one cannot speak, thereof one must be silent
2;202;The greatest happiness of the greatest number is the foundation of morals and legislation
1;204;There is but one truly serious philosophical problem, and that is suicide
2;206;There is only one good, knowledge, and one evil, ignorance
1;208;It is the job of thinking people not to be on the side of the executioners
2;210;All that is necessary for the triumph of evil is that good men do nothing
1;212;There is but one truly serious philosophical problem, and that is suicide
2;214;Man is condemned to be free
1;216;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;218;He who thinks great thoughts, often makes great errors
1;220;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
2;222;To be is to be perceived
1;224;That man is wisest who, like Socrates, realizes that his wisdom is worthless
2;226;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
1;228;The unexamined life is not worth living
2;230;There is only one good, knowledge, and one evil, ignorance
1;232;Man will never be free until the last king is strangled with the entrails of the last priest
2;234;Salvation not shared, is salvation wasted
1;236;I would never die for my beliefs because I might be wrong
2;238;Serious thinkers are few, and the world is ruled by crude ideas
1;240;If men were born free, they would, so long as they remained free, form no conception of good and evil
2;242;Leisure is the mother of philosophy
1;244;The brave man is he who overcomes not only his enemies but his pleasures
2;246;We are what we repeatedly do. Excellence, then, is not an act, but a habit
1;248;It is one thing to show a man that he is in error, and another to put him in possession of truth
2;250;That man is wisest who, like Socrates, realizes that his wisdom is worthless
1;252;One cannot step twice in the same river
2;254;Even while they teach, men learn
1;256;Whereof one cannot speak, thereof one must be silent
2;258;Liberty consists in doing what one desires
1;260;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
2;262;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
1;264;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
2;266;Virtue is nothing else than right reaso
1;268;Man is born free, but is everywhere in chains
2;270;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
1;272;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;274;You can discover more about a person in an hour of play than in a year of conversation
1;276;History honors the unique minority the majority cannot forget
2;278;You can discover more about a person in an hour of play than in a year of conversation
1;280;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;282;The greatest happiness of the greatest number is the foundation of morals and legislation
2;282;I can control my passions and emotions if I can understand their nature
2;285;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
1;287;It is one thing to show a man that he is in error, and another to put him in possession of truth
2;289;The greatest happiness of the greatest number is the foundation of morals and legislation
1;291;The only thing I know is that I know nothing
1;293;That man is wisest who, like Socrates, realizes that his wisdom is worthless
2;293;He who thinks great thoughts, often makes great errors
1;296;Man is born free, but is everywhere in chains
2;296;Philosophy is a battle against the bewitchment of our intelligence by means of language
1;299;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
2;299;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;302;It is one thing to show a man that he is in error, and another to put him in possession of truth
2;302;Religion is the sign of the oppressed ... it is the opium of the people
1;305;There is only one good, knowledge, and one evil, ignorance
2;305;Life must be understood backward. But it must be lived forward
1;308;There is only one good, knowledge, and one evil, ignorance
2;308;If God did not exist, it would be necessary to invent Him
1;311;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;311;Science is what you know. Philosophy is what you don't know
1;314;God is dead! He remains dead! And we have killed him
2;314;Whereof one cannot speak, thereof one must be silent
1;317;Philosophy is at once the most sublime and the most trivial of human pursuits
2;317;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
1;320;History is Philosophy teaching by examples
2;320;In everything, there is a share of everything
2;323;Religion is the sign of the oppressed ... it is the opium of the people
1;325;No man's knowledge here can go beyond his experience
2;327;God is dead! He remains dead! And we have killed him
1;329;Leisure is the mother of philosophy
1;331;I think therefore I am
2;331;Philosophy is at once the most sublime and the most trivial of human pursuits
2;334;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
1;336;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
2;338;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
1;340;The unexamined life is not worth living
1;342;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
2;342;Whereof one cannot speak, thereof one must be silent
1;345;You can discover more about a person in an hour of play than in a year of conversation
2;345;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
1;348;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
2;348;The function of prayer is not to influence God, but rather to change the nature of the one who prays
1;351;Philosophy is a battle against the bewitchment of our intelligence by means of language
2;353;The greater the difficulty, the more glory in surmounting it
1;355;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
2;357;The mind is furnished with ideas by experience alone
1;359;All that is necessary for the triumph of evil is that good men do nothing
2;361;Only weak thinkers do not love the sky
1;363;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
2;365;The mind is furnished with ideas by experience alon
1;367;Whereof one cannot speak, thereof one must be silent
2;367;Man is the measure of all things
1;370;He who thinks great thoughts, often makes great errors
2;370;Man is condemned to be free
1;373;Man is born free, but is everywhere in chains
2;373;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
1;376;We live in the best of all possible worlds
2;376;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
1;379;Even while they teach, men learn
2;379;All great thinkers are initially ridiculed  and eventually revered
1;382;We live in the best of all possible worlds
2;382;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
2;385;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
1;387;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
2;389;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;391;Religion is the sign of the oppressed ... it is the opium of the people
2;393;No man's knowledge here can go beyond his experience
1;395;Life must be understood backward. But it must be lived forward
2;397;Religion is the sign of the oppressed ... it is the opium of the people
1;399;If men were born free, they would, so long as they remained free, form no conception of good and evil
2;401;In everything, there is a share of everything
1;403;Whereof one cannot speak, thereof one must be silent
2;405;That man is wisest who, like Socrates, realizes that his wisdom is worthless
1;407;One cannot step twice in the same river
2;409;I would never die for my beliefs because I might be wrong
1;411;There is but one truly serious philosophical problem, and that is suicide
2;413;Whatever is reasonable is true, and whatever is true is reasonable
1;415;Science is what you know. Philosophy is what you don't know
2;417;Man will never be free until the last king is strangled with the entrails of the last priest
1;419;There is but one truly serious philosophical problem, and that is suicide
2;421;One cannot step twice in the same river
1;423;All is for the best in the best of all possible worlds
2;425;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
1;427;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
2;429;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
1;431;The unexamined life is not worth living
2;433;Only weak thinkers do not love the sky
1;435;We live in the best of all possible worlds
2;437;All is for the best in the best of all possible worlds
1;439;All great thinkers are initially ridiculed  and eventually revered
2;441;Man is the measure of all things
1;443;Serious thinkers are few, and the world is ruled by crude ideas
1;445;No man's knowledge here can go beyond his experience
2;445;Whereof one cannot speak, thereof one must be silent
1;448;Whereof one cannot speak, thereof one must be silent
2;448;Is man merely a mistake of God's? Or God merely a mistake of man's
1;451;The unexamined life is not worth living
2;451;That man is wisest who, like Socrates, realizes that his wisdom is worthless
2;454;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
1;456;Leisure is the mother of philosophy
2;458;You can discover more about a person in an hour of play than in a year of conversation
1;460;In everything, there is a share of everything
2;462;Whereof one cannot speak, thereof one must be silent
1;464;You can discover more about a person in an hour of play than in a year of conversation
1;466;There is only one good, knowledge, and one evil, ignorance
2;466;Man is born free, but is everywhere in chains
1;469;Serious thinkers are few, and the world is ruled by crude ideas
2;469;Happiness is the highest good
1;472;The greater the difficulty, the more glory in surmounting it
2;472;Philosophy is at once the most sublime and the most trivial of human pursuits
1;475;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
2;475;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
1;478;Entities should not be multiplied unnecessarily
2;478;Liberty consists in doing what one desires
1;481;There is only one good, knowledge, and one evil, ignorance
2;481;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
1;484;Philosophy is at once the most sublime and the most trivial of human pursuits
2;484;You can discover more about a person in an hour of play than in a year of conversation
1;487;Liberty consists in doing what one desires
2;487;All is for the best in the best of all possible worlds
1;490;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
2;490;Man is the measure of all things
1;493;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
2;495;Philosophy is a battle against the bewitchment of our intelligence by means of language
1;497;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
2;499;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
1;501;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
2;503;Serious thinkers are few, and the world is ruled by crude ideas
1;505;Only one man ever understood me, and he didnt understand me
2;507;We live in the best of all possible worlds
1;509;All that is necessary for the triumph of evil is that good men do nothing
2;511;Even while they teach, men learn
1;513;If God did not exist, it would be necessary to invent Him
2;515;The unexamined life is not worth living
1;517;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
2;519;Whatever is reasonable is true, and whatever is true is reasonable
1;521;Whereof one cannot speak, thereof one must be silent
2;523;Even while they teach, men learn
1;525;Life must be understood backward. But it must be lived forward
2;527;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
1;529;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;531;The momentum of the mind can be vexingly, involuntarily capricious
1;533;History is Philosophy teaching by examples
2;535;Man is the measure of all things
1;537;He who thinks great thoughts, often makes great errors
2;539;Philosophy is at once the most sublime and the most trivial of human pursuits
1;541;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
2;543;All is for the best in the best of all possible worlds
1;545;He who thinks great thoughts, often makes great errors
2;547;The only thing I know is that I know nothing
1;549;We are too weak to discover the truth by reason alone
2;551;The mind is furnished with ideas by experience alon
1;553;The function of prayer is not to influence God, but rather to change the nature of the one who prays
2;555;Religion is the sign of the oppressed ... it is the opium of the people
1;557;The greatest happiness of the greatest number is the foundation of morals and legislation
2;559;Serious thinkers are few, and the world is ruled by crude ideas
1;561;Serious thinkers are few, and the world is ruled by crude ideas
2;563;Nothing is as it seems, but something is everything it is made out to be
1;565;Even while they teach, men learn
2;567;The function of prayer is not to influence God, but rather to change the nature of the one who prays
1;569;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
2;571;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
1;573;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;575;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
1;577;No man's knowledge here can go beyond his experience
2;579;Liberty consists in doing what one desires
1;581;God is dead! He remains dead! And we have killed him
2;583;It is one thing to show a man that he is in error, and another to put him in possession of truth
1;585;The greater the difficulty, the more glory in surmounting it
2;587;What is rational is actual and what is actual is rational
1;589;Is man merely a mistake of God's? Or God merely a mistake of man's
2;591;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
1;593;We are what we repeatedly do. Excellence, then, is not an act, but a habit
2;595;I think therefore I am
1;597;To be is to be perceived
2;599;No man's knowledge here can go beyond his experience
1;601;Only weak thinkers do not love the sky
2;603;Only weak thinkers do not love the sky
1;605;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
2;605;Liberty consists in doing what one desires
1;608;It is the job of thinking people not to be on the side of the executioners
2;608;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
2;611;It is the job of thinking people not to be on the side of the executioners
1;613;One cannot step twice in the same river
2;615;The momentum of the mind can be vexingly, involuntarily capricious
1;617;We live in the best of all possible worlds
2;619;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
1;621;The mind is furnished with ideas by experience alone
2;623;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
1;625;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
2;627;Serious thinkers are few, and the world is ruled by crude ideas
1;629;It is the job of thinking people not to be on the side of the executioners
2;631;There is but one truly serious philosophical problem, and that is suicide
1;633;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
2;635;The unexamined life is not worth living
1;637;Is man merely a mistake of God's? Or God merely a mistake of man's
2;639;God is dead! He remains dead! And we have killed him
1;641;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
2;643;If God did not exist, it would be necessary to invent Him
1;645;Good and evil, reward and punishment, are the only motives to a rational creature
2;647;Good and evil, reward and punishment, are the only motives to a rational creature
1;649;Man is condemned to be free
2;651;You can discover more about a person in an hour of play than in a year of conversation
1;653;Man is condemned to be free
2;655;Salvation not shared, is salvation wasted
1;657;I can control my passions and emotions if I can understand their nature
2;659;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
1;661;Man is born free, but is everywhere in chains
2;663;All that is necessary for the triumph of evil is that good men do nothing
1;665;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
2;667;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
1;669;You can discover more about a person in an hour of play than in a year of conversation
2;671;The mind is furnished with ideas by experience alone
1;673;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;675;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
1;677;Man is condemned to be free
2;679;Serious thinkers are few, and the world is ruled by crude ideas
1;681;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
2;683;It is the job of thinking people not to be on the side of the executioners
1;685;No man's knowledge here can go beyond his experience
2;687;All is for the best in the best of all possible worlds
1;689;Virtue is nothing else than right reaso
2;691;All that is necessary for the triumph of evil is that good men do nothing
1;693;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
1;695;Liberty consists in doing what one desires
2;695;Salvation not shared, is salvation wasted
1;698;Whereof one cannot speak, thereof one must be silent
2;700;History honors the unique minority the majority cannot forget
1;702;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
2;704;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
1;706;I would never die for my beliefs because I might be wrong
2;708;The greatest happiness of the greatest number is the foundation of morals and legislation
1;710;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
2;712;The momentum of the mind can be vexingly, involuntarily capricious
1;714;The only thing I know is that I know nothing
2;716;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
1;718;History is Philosophy teaching by examples
2;720;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;722;Whereof one cannot speak, thereof one must be silent
2;724;Salvation not shared, is salvation wasted
1;726;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
2;728;Entities should not be multiplied unnecessarily
1;730;History honors the unique minority the majority cannot forget
2;732;All that is necessary for the triumph of evil is that good men do nothing
1;734;If men were born free, they would, so long as they remained free, form no conception of good and evil
2;736;I think therefore I am
1;738;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
2;740;All that is necessary for the triumph of evil is that good men do nothing
1;742;Philosophy is at once the most sublime and the most trivial of human pursuits
2;744;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
1;746;To be is to be perceived
2;748;History honors the unique minority the majority cannot forget
1;750;All that is necessary for the triumph of evil is that good men do nothing
2;752;The greater the difficulty, the more glory in surmounting it
1;754;Leisure is the mother of philosophy
2;756;History honors the unique minority the majority cannot forget
1;758;The brave man is he who overcomes not only his enemies but his pleasures
2;760;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
1;762;I think therefore I am
2;764;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
1;766;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
2;768;The momentum of the mind can be vexingly, involuntarily capricious
1;770;We live in the best of all possible worlds
2;772;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;774;It is the job of thinking people not to be on the side of the executioners
2;774;Happiness is not an ideal of reason but of imagination
1;777;It is the job of thinking people not to be on the side of the executioners
2;777;To be is to be perceived
1;780;It is the job of thinking people not to be on the side of the executioners
2;780;Whatever is reasonable is true, and whatever is true is reasonable
1;783;History is Philosophy teaching by examples
2;783;All great thinkers are initially ridiculed  and eventually revered
2;786;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
1;788;Only weak thinkers do not love the sky
2;790;Is man merely a mistake of God's? Or God merely a mistake of man's
1;792;We are what we repeatedly do. Excellence, then, is not an act, but a habit
2;794;There is only one good, knowledge, and one evil, ignorance
1;796;The mind is furnished with ideas by experience alone
2;798;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;800;The only thing I know is that I know nothing
2;802;Man is the measure of all things
1;804;Man will never be free until the last king is strangled with the entrails of the last priest
2;806;Salvation not shared, is salvation wasted
1;808;The unexamined life is not worth living
2;810;Salvation not shared, is salvation wasted
1;812;Only weak thinkers do not love the sky
1;814;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
2;814;Liberty consists in doing what one desires
1;817;Man will never be free until the last king is strangled with the entrails of the last priest
2;817;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
1;820;No man's knowledge here can go beyond his experience
2;820;Happiness is the highest good
1;823;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
2;823;Science is what you know. Philosophy is what you don't know
1;826;Virtue is nothing else than right reaso
2;826;Only one man ever understood me, and he didnt understand me
1;829;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
2;829;Is man merely a mistake of God's? Or God merely a mistake of man's
1;832;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;832;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
1;835;To be is to be perceived
2;835;All is for the best in the best of all possible worlds
1;838;Leisure is the mother of philosophy
2;838;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
2;841;The momentum of the mind can be vexingly, involuntarily capricious
1;843;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
1;845;What is rational is actual and what is actual is rational
2;845;Whatever is reasonable is true, and whatever is true is reasonable
1;848;It is one thing to show a man that he is in error, and another to put him in possession of truth
2;848;Man is condemned to be free
1;851;If men were born free, they would, so long as they remained free, form no conception of good and evil
2;851;The function of prayer is not to influence God, but rather to change the nature of the one who prays
1;854;We are too weak to discover the truth by reason alone
2;854;Philosophy is at once the most sublime and the most trivial of human pursuits
1;857;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
2;857;If men were born free, they would, so long as they remained free, form no conception of good and evil
1;860;God is dead! He remains dead! And we have killed him
2;860;One cannot step twice in the same river
1;863;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
2;863;Man is condemned to be free
1;866;What is rational is actual and what is actual is rational
2;866;You can discover more about a person in an hour of play than in a year of conversation
1;869;If men were born free, they would, so long as they remained free, form no conception of good and evil
2;869;Man is the measure of all things
1;872;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
2;872;Virtue is nothing else than right reaso
1;875;The greatest happiness of the greatest number is the foundation of morals and legislation
2;875;God is dead! He remains dead! And we have killed him
1;878;Only one man ever understood me, and he didnt understand me
2;878;You can discover more about a person in an hour of play than in a year of conversation
1;881;Whatever is reasonable is true, and whatever is true is reasonable
2;881;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
1;884;Entities should not be multiplied unnecessarily
2;884;We are too weak to discover the truth by reason alone
1;887;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
2;887;Serious thinkers are few, and the world is ruled by crude ideas
1;890;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;890;The mind is furnished with ideas by experience alone
1;893;God is dead! He remains dead! And we have killed him
2;895;The brave man is he who overcomes not only his enemies but his pleasures
1;897;Happiness is the highest good
2;899;Even while they teach, men learn
1;901;The mind is furnished with ideas by experience alone
2;903;You can discover more about a person in an hour of play than in a year of conversation
1;905;History honors the unique minority the majority cannot forget
2;907;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
1;909;The greater the difficulty, the more glory in surmounting it
2;911;Even while they teach, men learn
1;913;Nothing is as it seems, but something is everything it is made out to be
2;915;Religion is the sign of the oppressed ... it is the opium of the people
1;917;Entities should not be multiplied unnecessarily
2;919;Man is condemned to be free
1;921;Is man merely a mistake of God's? Or God merely a mistake of man's
2;923;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
1;925;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
2;927;The greatest happiness of the greatest number is the foundation of morals and legislation
1;929;Happiness is not an ideal of reason but of imagination
2;931;Philosophy is at once the most sublime and the most trivial of human pursuits
1;933;Only weak thinkers do not love the sky
2;935;All is for the best in the best of all possible worlds
1;937;I would never die for my beliefs because I might be wrong
2;939;Virtue is nothing else than right reaso
1;941;Things alter for the worse spontaneously, if they be not altered for the better designedly
