id; lamport; mensagem
7;298;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
5;306;He who thinks great thoughts, often makes great errors
4;314;No man's knowledge here can go beyond his experience
3;322;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
6;324;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;325;Philosophy is a battle against the bewitchment of our intelligence by means of language
1;340;We live in the best of all possible worlds
8;350;In everything, there is a share of everything
7;358;No man's knowledge here can go beyond his experience
5;366;The greater the difficulty, the more glory in surmounting it
4;374;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
3;381;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
2;389;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
6;391;Religion is the sign of the oppressed ... it is the opium of the people
1;404;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
8;411;It is one thing to show a man that he is in error, and another to put him in possession of truth
7;419;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
5;427;Only weak thinkers do not love the sky
4;435;It is one thing to show a man that he is in error, and another to put him in possession of truth
3;442;In everything, there is a share of everything
2;448;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
6;451;Man will never be free until the last king is strangled with the entrails of the last priest
1;464;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
8;470;Serious thinkers are few, and the world is ruled by crude ideas
7;479;Life must be understood backward. But it must be lived forward
5;487;All great thinkers are initially ridiculed  and eventually revered
4;495;That man is wisest who, like Socrates, realizes that his wisdom is worthless
3;502;I think therefore I am
2;510;Virtue is nothing else than right reaso
6;515;History is Philosophy teaching by examples
1;522;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
8;528;In everything, there is a share of everything
7;541;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
5;549;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
4;557;Man is born free, but is everywhere in chains
3;560;To be is to be perceived
2;566;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
6;569;Man is the measure of all things
1;574;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
8;583;One cannot step twice in the same river
7;602;The only thing I know is that I know nothing
5;610;All great thinkers are initially ridiculed  and eventually revered
4;614;One cannot step twice in the same river
3;623;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
2;629;We live in the best of all possible worlds
6;630;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
1;633;You can discover more about a person in an hour of play than in a year of conversation
8;647;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
7;664;There is but one truly serious philosophical problem, and that is suicide
5;672;Salvation not shared, is salvation wasted
4;679;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;683;Life must be understood backward. But it must be lived forward
3;684;The only thing I know is that I know nothing
6;686;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
1;698;Philosophy is at once the most sublime and the most trivial of human pursuits
8;703;All is for the best in the best of all possible worlds
7;731;The unexamined life is not worth living
5;739;To be is to be perceived
4;743;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
3;748;The greater the difficulty, the more glory in surmounting it
2;750;Whereof one cannot speak, thereof one must be silent
6;751;It is the job of thinking people not to be on the side of the executioners
1;761;Salvation not shared, is salvation wasted
8;773;If men were born free, they would, so long as they remained free, form no conception of good and evil
7;794;All is for the best in the best of all possible worlds
5;802;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
4;808;If men were born free, they would, so long as they remained free, form no conception of good and evil
3;812;I think therefore I am
6;815;Only weak thinkers do not love the sky
2;816;Man is the measure of all things
8;831;Man will never be free until the last king is strangled with the entrails of the last priest
1;843;Whereof one cannot speak, thereof one must be silent
7;846;Salvation not shared, is salvation wasted
5;861;Virtue is nothing else than right reaso
3;865;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
4;868;Life must be understood backward. But it must be lived forward
2;870;All great thinkers are initially ridiculed  and eventually revered
6;895;Science is what you know. Philosophy is what you don't know
1;897;You can discover more about a person in an hour of play than in a year of conversation
8;897;Man will never be free until the last king is strangled with the entrails of the last priest
7;898;We live in the best of all possible worlds
5;924;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
3;932;Man is born free, but is everywhere in chains
4;933;Is man merely a mistake of God's? Or God merely a mistake of man's
2;939;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
6;953;Entities should not be multiplied unnecessarily
8;955;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
7;956;You can discover more about a person in an hour of play than in a year of conversation
1;972;One cannot step twice in the same river
5;986;There is but one truly serious philosophical problem, and that is suicide
4;996;You can discover more about a person in an hour of play than in a year of conversation
3;1013;You can discover more about a person in an hour of play than in a year of conversation
2;1018;Whereof one cannot speak, thereof one must be silent
7;1031;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
6;1033;History is Philosophy teaching by examples
8;1035;We live in the best of all possible worlds
1;1054;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
5;1062;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
4;1074;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
3;1079;Virtue is nothing else than right reaso
2;1081;Serious thinkers are few, and the world is ruled by crude ideas
6;1096;The mind is furnished with ideas by experience alone
8;1097;Science is what you know. Philosophy is what you don't know
7;1098;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
1;1119;Whatever is reasonable is true, and whatever is true is reasonable
5;1127;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
4;1135;The mind is furnished with ideas by experience alon
2;1143;No man's knowledge here can go beyond his experience
3;1143;I think therefore I am
6;1158;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
7;1161;Good and evil, reward and punishment, are the only motives to a rational creature
8;1161;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
1;1181;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
5;1189;If God did not exist, it would be necessary to invent Him
4;1197;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
2;1205;Good and evil, reward and punishment, are the only motives to a rational creature
3;1205;Nothing is as it seems, but something is everything it is made out to be
6;1220;Only one man ever understood me, and he didnt understand me
7;1222;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
8;1224;There is only one good, knowledge, and one evil, ignorance
1;1243;Life must be understood backward. But it must be lived forward
5;1251;Nothing is as it seems, but something is everything it is made out to be
4;1259;There is only one good, knowledge, and one evil, ignorance
2;1267;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
3;1267;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
6;1282;Philosophy is a battle against the bewitchment of our intelligence by means of language
8;1289;The unexamined life is not worth living
7;1295;There is but one truly serious philosophical problem, and that is suicide
1;1302;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
5;1312;Man will never be free until the last king is strangled with the entrails of the last priest
4;1320;All is for the best in the best of all possible worlds
2;1328;Man is born free, but is everywhere in chains
3;1328;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
6;1348;That man is wisest who, like Socrates, realizes that his wisdom is worthless
8;1356;Man is the measure of all things
7;1363;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;1371;We live in the best of all possible worlds
5;1379;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
4;1387;History is Philosophy teaching by examples
2;1395;The greatest happiness of the greatest number is the foundation of morals and legislation
3;1395;Salvation not shared, is salvation wasted
6;1410;There is only one good, knowledge, and one evil, ignorance
8;1418;The function of prayer is not to influence God, but rather to change the nature of the one who prays
7;1423;All that is necessary for the triumph of evil is that good men do nothing
1;1433;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
5;1441;Man will never be free until the last king is strangled with the entrails of the last priest
4;1449;All is for the best in the best of all possible worlds
2;1457;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
3;1457;All great thinkers are initially ridiculed  and eventually revered
6;1472;Happiness is the highest good
8;1480;Whereof one cannot speak, thereof one must be silent
7;1488;God is dead! He remains dead! And we have killed him
1;1490;It is the job of thinking people not to be on the side of the executioners
5;1505;I would never die for my beliefs because I might be wrong
4;1513;The only thing I know is that I know nothing
2;1521;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
3;1521;Only one man ever understood me, and he didnt understand me
6;1536;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
8;1544;All that is necessary for the triumph of evil is that good men do nothing
1;1552;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
7;1552;It is one thing to show a man that he is in error, and another to put him in possession of truth
5;1567;Whereof one cannot speak, thereof one must be silent
4;1575;All that is necessary for the triumph of evil is that good men do nothing
2;1583;One cannot step twice in the same river
3;1586;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
6;1598;Religion is the sign of the oppressed ... it is the opium of the people
8;1606;No man's knowledge here can go beyond his experience
1;1614;Is man merely a mistake of God's? Or God merely a mistake of man's
7;1614;Happiness is not an ideal of reason but of imagination
5;1629;Entities should not be multiplied unnecessarily
4;1637;In everything, there is a share of everything
2;1645;We live in the best of all possible worlds
3;1648;He who thinks great thoughts, often makes great errors
6;1660;That man is wisest who, like Socrates, realizes that his wisdom is worthless
8;1668;What is rational is actual and what is actual is rational
7;1676;It is the job of thinking people not to be on the side of the executioners
1;1678;To be is to be perceived
5;1691;All that is necessary for the triumph of evil is that good men do nothing
4;1699;It is the job of thinking people not to be on the side of the executioners
2;1707;The mind is furnished with ideas by experience alone
3;1714;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
6;1722;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
8;1730;The unexamined life is not worth living
7;1738;If God did not exist, it would be necessary to invent Him
1;1740;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
5;1753;Happiness is the highest good
4;1761;Happiness is not an ideal of reason but of imagination
2;1769;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
3;1777;It is one thing to show a man that he is in error, and another to put him in possession of truth
6;1785;It is one thing to show a man that he is in error, and another to put him in possession of truth
8;1793;What is rational is actual and what is actual is rational
1;1801;The mind is furnished with ideas by experience alone
7;1801;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
5;1816;Whatever is reasonable is true, and whatever is true is reasonable
4;1824;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;1832;You can discover more about a person in an hour of play than in a year of conversation
3;1837;It is the job of thinking people not to be on the side of the executioners
6;1847;Entities should not be multiplied unnecessarily
8;1855;Religion is the sign of the oppressed ... it is the opium of the people
1;1863;Whereof one cannot speak, thereof one must be silent
7;1863;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
5;1878;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
4;1886;Only weak thinkers do not love the sky
2;1894;Happiness is not an ideal of reason but of imagination
3;1901;The only thing I know is that I know nothing
6;1909;You can discover more about a person in an hour of play than in a year of conversation
8;1917;What is rational is actual and what is actual is rational
1;1925;Philosophy is at once the most sublime and the most trivial of human pursuits
7;1925;The function of prayer is not to influence God, but rather to change the nature of the one who prays
5;1940;Things alter for the worse spontaneously, if they be not altered for the better designedly
4;1948;Is man merely a mistake of God's? Or God merely a mistake of man's
2;1956;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
3;1964;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
6;1972;Happiness is the highest good
8;1980;It is the job of thinking people not to be on the side of the executioners
7;1988;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
1;1990;Even while they teach, men learn
5;2003;Things alter for the worse spontaneously, if they be not altered for the better designedly
4;2011;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
2;2019;Man is the measure of all things
3;2023;There is but one truly serious philosophical problem, and that is suicide
6;2034;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
8;2042;All great thinkers are initially ridiculed  and eventually revered
7;2050;The unexamined life is not worth living
1;2054;Serious thinkers are few, and the world is ruled by crude ideas
5;2065;Philosophy is a battle against the bewitchment of our intelligence by means of language
4;2073;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
2;2081;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
3;2086;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
6;2096;The momentum of the mind can be vexingly, involuntarily capricious
8;2104;Liberty consists in doing what one desires
7;2112;That man is wisest who, like Socrates, realizes that his wisdom is worthless
1;2116;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
5;2127;Only weak thinkers do not love the sky
4;2135;It is the job of thinking people not to be on the side of the executioners
2;2143;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
3;2149;History honors the unique minority the majority cannot forget
6;2158;The momentum of the mind can be vexingly, involuntarily capricious
8;2168;In everything, there is a share of everything
7;2176;All great thinkers are initially ridiculed  and eventually revered
1;2181;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
5;2191;We are too weak to discover the truth by reason alone
4;2199;All great thinkers are initially ridiculed  and eventually revered
2;2207;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
3;2213;In everything, there is a share of everything
6;2222;Leisure is the mother of philosophy
8;2230;There is only one good, knowledge, and one evil, ignorance
7;2238;He who thinks great thoughts, often makes great errors
1;2244;Salvation not shared, is salvation wasted
5;2253;He who thinks great thoughts, often makes great errors
4;2259;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
2;2268;Philosophy is at once the most sublime and the most trivial of human pursuits
3;2273;All is for the best in the best of all possible worlds
6;2283;Whereof one cannot speak, thereof one must be silent
8;2291;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
7;2300;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;2308;If men were born free, they would, so long as they remained free, form no conception of good and evil
5;2316;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
4;2324;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
2;2332;One cannot step twice in the same river
3;2334;Man is condemned to be free
6;2347;History is Philosophy teaching by examples
8;2355;What is rational is actual and what is actual is rational
7;2363;Virtue is nothing else than right reaso
1;2369;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
5;2378;Philosophy is a battle against the bewitchment of our intelligence by means of language
4;2384;The only thing I know is that I know nothing
2;2393;All that is necessary for the triumph of evil is that good men do nothing
3;2399;Life must be understood backward. But it must be lived forward
6;2408;Entities should not be multiplied unnecessarily
8;2415;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
7;2424;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;2432;I think therefore I am
5;2440;Philosophy is at once the most sublime and the most trivial of human pursuits
4;2446;Religion is the sign of the oppressed ... it is the opium of the people
2;2455;Entities should not be multiplied unnecessarily
3;2460;Virtue is nothing else than right reaso
6;2470;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
8;2478;It is one thing to show a man that he is in error, and another to put him in possession of truth
7;2486;Man is the measure of all things
1;2494;Religion is the sign of the oppressed ... it is the opium of the people
5;2502;Only one man ever understood me, and he didnt understand me
4;2506;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
2;2517;To be is to be perceived
3;2522;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
6;2532;Entities should not be multiplied unnecessarily
8;2534;You can discover more about a person in an hour of play than in a year of conversation
7;2547;Man will never be free until the last king is strangled with the entrails of the last priest
1;2554;We live in the best of all possible worlds
5;2562;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
4;2570;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
2;2578;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
3;2584;Only weak thinkers do not love the sky
6;2593;The greatest happiness of the greatest number is the foundation of morals and legislation
8;2599;Life must be understood backward. But it must be lived forward
7;2608;You can discover more about a person in an hour of play than in a year of conversation
1;2613;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
5;2623;History is Philosophy teaching by examples
4;2628;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
2;2638;It is one thing to show a man that he is in error, and another to put him in possession of truth
3;2645;Man is born free, but is everywhere in chains
6;2653;Happiness is not an ideal of reason but of imagination
8;2661;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
7;2669;Nothing is as it seems, but something is everything it is made out to be
1;2676;He who thinks great thoughts, often makes great errors
5;2684;Salvation not shared, is salvation wasted
4;2688;Life must be understood backward. But it must be lived forward
2;2699;Philosophy is at once the most sublime and the most trivial of human pursuits
3;2707;Liberty consists in doing what one desires
6;2718;Is man merely a mistake of God's? Or God merely a mistake of man's
8;2724;Happiness is the highest good
7;2733;The momentum of the mind can be vexingly, involuntarily capricious
1;2741;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
5;2749;We live in the best of all possible worlds
4;2755;Only one man ever understood me, and he didnt understand me
2;2764;God is dead! He remains dead! And we have killed him
3;2772;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
6;2780;God is dead! He remains dead! And we have killed him
8;2784;That man is wisest who, like Socrates, realizes that his wisdom is worthless
7;2795;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
1;2803;All that is necessary for the triumph of evil is that good men do nothing
5;2811;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
4;2818;We are what we repeatedly do. Excellence, then, is not an act, but a habit
2;2826;If God did not exist, it would be necessary to invent Him
3;2834;Only one man ever understood me, and he didnt understand me
6;2842;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
8;2844;There is but one truly serious philosophical problem, and that is suicide
7;2857;If God did not exist, it would be necessary to invent Him
1;2865;One cannot step twice in the same river
5;2873;There is but one truly serious philosophical problem, and that is suicide
4;2879;Philosophy is a battle against the bewitchment of our intelligence by means of language
2;2888;The greatest happiness of the greatest number is the foundation of morals and legislation
3;2896;We are too weak to discover the truth by reason alone
6;2904;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
8;2912;Man is condemned to be free
7;2920;The mind is furnished with ideas by experience alon
1;2928;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
5;2936;Whereof one cannot speak, thereof one must be silent
4;2942;The unexamined life is not worth living
2;2951;There is but one truly serious philosophical problem, and that is suicide
3;2957;We are too weak to discover the truth by reason alone
6;2966;We live in the best of all possible worlds
8;2974;The function of prayer is not to influence God, but rather to change the nature of the one who prays
7;2982;The mind is furnished with ideas by experience alone
1;2990;Serious thinkers are few, and the world is ruled by crude ideas
5;2998;We are what we repeatedly do. Excellence, then, is not an act, but a habit
4;3004;Philosophy is a battle against the bewitchment of our intelligence by means of language
2;3013;All is for the best in the best of all possible worlds
3;3021;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
6;3029;Man is the measure of all things
8;3037;Science is what you know. Philosophy is what you don't know
7;3045;To be is to be perceived
1;3052;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
5;3060;What is rational is actual and what is actual is rational
4;3065;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
2;3075;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
3;3081;The brave man is he who overcomes not only his enemies but his pleasures
6;3090;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
8;3098;There is only one good, knowledge, and one evil, ignorance
7;3106;The greatest happiness of the greatest number is the foundation of morals and legislation
1;3114;Only weak thinkers do not love the sky
5;3122;You can discover more about a person in an hour of play than in a year of conversation
4;3126;Man is born free, but is everywhere in chains
2;3137;There is but one truly serious philosophical problem, and that is suicide
3;3145;Nothing is as it seems, but something is everything it is made out to be
6;3153;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
8;3157;History honors the unique minority the majority cannot forget
7;3168;Entities should not be multiplied unnecessarily
1;3176;If God did not exist, it would be necessary to invent Him
5;3184;Whereof one cannot speak, thereof one must be silent
4;3188;If God did not exist, it would be necessary to invent Him
2;3199;He who thinks great thoughts, often makes great errors
3;3206;Whatever is reasonable is true, and whatever is true is reasonable
6;3214;It is the job of thinking people not to be on the side of the executioners
8;3221;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
7;3229;Liberty consists in doing what one desires
1;3237;Man will never be free until the last king is strangled with the entrails of the last priest
5;3245;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
4;3249;The momentum of the mind can be vexingly, involuntarily capricious
2;3260;We live in the best of all possible worlds
3;3268;Happiness is the highest good
6;3276;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
8;3283;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
7;3291;If men were born free, they would, so long as they remained free, form no conception of good and evil
1;3299;Liberty consists in doing what one desires
5;3307;The unexamined life is not worth living
4;3310;Even while they teach, men learn
2;3315;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
3;3329;The only thing I know is that I know nothing
6;3337;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
8;3345;Science is what you know. Philosophy is what you don't know
7;3354;All is for the best in the best of all possible worlds
1;3361;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
5;3369;The unexamined life is not worth living
4;3372;All that is necessary for the triumph of evil is that good men do nothing
2;3383;What is rational is actual and what is actual is rational
3;3391;All great thinkers are initially ridiculed  and eventually revered
6;3399;If God did not exist, it would be necessary to invent Him
8;3406;Leisure is the mother of philosophy
7;3414;One cannot step twice in the same river
1;3422;Science is what you know. Philosophy is what you don't know
5;3430;Man is condemned to be free
4;3433;Only one man ever understood me, and he didnt understand me
2;3444;The brave man is he who overcomes not only his enemies but his pleasures
3;3451;One cannot step twice in the same river
6;3460;There is only one good, knowledge, and one evil, ignorance
8;3467;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
7;3476;Man is born free, but is everywhere in chains
1;3484;The brave man is he who overcomes not only his enemies but his pleasures
4;3492;Happiness is the highest good
5;3492;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
2;3507;Entities should not be multiplied unnecessarily
3;3514;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
6;3519;The function of prayer is not to influence God, but rather to change the nature of the one who prays
8;3527;The unexamined life is not worth living
7;3536;He who thinks great thoughts, often makes great errors
1;3544;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
4;3552;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
5;3552;The mind is furnished with ideas by experience alon
2;3567;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
3;3571;Whatever is reasonable is true, and whatever is true is reasonable
6;3582;We are what we repeatedly do. Excellence, then, is not an act, but a habit
8;3589;Life must be understood backward. But it must be lived forward
7;3597;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
1;3605;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
4;3613;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
5;3613;Nothing is as it seems, but something is everything it is made out to be
2;3618;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
3;3629;Entities should not be multiplied unnecessarily
6;3642;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
8;3651;Man is born free, but is everywhere in chains
7;3659;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
1;3667;The function of prayer is not to influence God, but rather to change the nature of the one who prays
4;3675;If God did not exist, it would be necessary to invent Him
5;3675;We live in the best of all possible worlds
2;3686;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
3;3690;If God did not exist, it would be necessary to invent Him
6;3704;Virtue is nothing else than right reaso
8;3712;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
7;3720;Man is condemned to be free
1;3727;Whereof one cannot speak, thereof one must be silent
5;3735;Nothing is as it seems, but something is everything it is made out to be
4;3736;To be is to be perceived
2;3750;If God did not exist, it would be necessary to invent Him
3;3755;One cannot step twice in the same river
6;3765;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
8;3773;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
7;3781;The mind is furnished with ideas by experience alon
1;3789;The greatest happiness of the greatest number is the foundation of morals and legislation
4;3797;Happiness is not an ideal of reason but of imagination
5;3797;The mind is furnished with ideas by experience alone
2;3812;Man is condemned to be free
3;3817;The mind is furnished with ideas by experience alone
