id; lamport; mensagem
1;113;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
2;115;All that is necessary for the triumph of evil is that good men do nothing
1;117;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
2;119;Man is condemned to be free
1;121;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;123;The unexamined life is not worth living
1;125;Man is condemned to be free
2;127;Salvation not shared, is salvation wasted
1;129;Nothing is as it seems, but something is everything it is made out to be
2;131;Science is what you know. Philosophy is what you don't know
1;133;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
2;135;There is only one good, knowledge, and one evil, ignorance
1;137;If men were born free, they would, so long as they remained free, form no conception of good and evil
2;139;The unexamined life is not worth living
1;141;The unexamined life is not worth living
2;143;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
1;145;The mind is furnished with ideas by experience alone
2;147;Salvation not shared, is salvation wasted
1;149;I would never die for my beliefs because I might be wrong
2;151;There is only one good, knowledge, and one evil, ignorance
1;153;Only one man ever understood me, and he didnt understand me
2;155;We live in the best of all possible worlds
1;157;You can discover more about a person in an hour of play than in a year of conversation
2;159;Religion is the sign of the oppressed ... it is the opium of the people
1;161;If God did not exist, it would be necessary to invent Him
2;163;If men were born free, they would, so long as they remained free, form no conception of good and evil
1;165;Happiness is the highest good
2;167;The unexamined life is not worth living
1;169;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;171;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
1;173;Religion is the sign of the oppressed ... it is the opium of the people
2;175;I think therefore I am
1;177;Entities should not be multiplied unnecessarily
2;179;What is rational is actual and what is actual is rational
1;181;What is rational is actual and what is actual is rational
2;183;We are too weak to discover the truth by reason alone
1;185;You can discover more about a person in an hour of play than in a year of conversation
2;187;If God did not exist, it would be necessary to invent Him
1;189;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
2;191;Man is condemned to be free
1;193;Science is what you know. Philosophy is what you don't know
2;195;Nothing is as it seems, but something is everything it is made out to be
1;197;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
2;199;You can discover more about a person in an hour of play than in a year of conversation
1;201;Man is born free, but is everywhere in chains
2;203;Salvation not shared, is salvation wasted
1;205;All is for the best in the best of all possible worlds
2;207;If men were born free, they would, so long as they remained free, form no conception of good and evil
1;209;Nothing is as it seems, but something is everything it is made out to be
2;211;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
1;213;Philosophy is a battle against the bewitchment of our intelligence by means of language
2;215;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
1;217;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;219;Science is what you know. Philosophy is what you don't know
1;221;Whereof one cannot speak, thereof one must be silent
2;223;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
1;225;We are too weak to discover the truth by reason alone
2;227;Virtue is nothing else than right reaso
1;229;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
2;231;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
1;233;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;235;I would never die for my beliefs because I might be wrong
1;237;It is one thing to show a man that he is in error, and another to put him in possession of truth
2;239;All great thinkers are initially ridiculed  and eventually revered
1;241;To be is to be perceived
2;243;The greatest happiness of the greatest number is the foundation of morals and legislation
1;245;In everything, there is a share of everything
2;247;Serious thinkers are few, and the world is ruled by crude ideas
1;249;Only weak thinkers do not love the sky
2;251;Even while they teach, men learn
1;253;Religion is the sign of the oppressed ... it is the opium of the people
2;255;Things alter for the worse spontaneously, if they be not altered for the better designedly
1;257;The momentum of the mind can be vexingly, involuntarily capricious
2;259;Virtue is nothing else than right reaso
1;261;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
2;263;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
1;265;Life must be understood backward. But it must be lived forward
2;267;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
1;269;You can discover more about a person in an hour of play than in a year of conversation
2;271;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
1;273;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
2;275;Religion is the sign of the oppressed ... it is the opium of the people
1;277;History honors the unique minority the majority cannot forget
2;279;There is but one truly serious philosophical problem, and that is suicide
1;281;In everything, there is a share of everything
2;283;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
1;285;All is for the best in the best of all possible worlds
2;287;If men were born free, they would, so long as they remained free, form no conception of good and evil
1;289;Whatever is reasonable is true, and whatever is true is reasonable
2;291;Entities should not be multiplied unnecessarily
1;293;History honors the unique minority the majority cannot forget
2;295;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
1;297;The function of prayer is not to influence God, but rather to change the nature of the one who prays
2;299;History is Philosophy teaching by examples
1;301;Liberty consists in doing what one desires
2;303;The unexamined life is not worth living
1;305;The function of prayer is not to influence God, but rather to change the nature of the one who prays
2;307;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
1;309;The greater the difficulty, the more glory in surmounting it
2;309;One cannot step twice in the same river
1;312;If God did not exist, it would be necessary to invent Him
2;312;Liberty consists in doing what one desires
1;315;We are too weak to discover the truth by reason alone
2;315;History honors the unique minority the majority cannot forget
1;318;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
2;318;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
1;321;Man is condemned to be free
2;321;All great thinkers are initially ridiculed  and eventually revered
1;324;Only one man ever understood me, and he didnt understand me
2;324;We are too weak to discover the truth by reason alone
1;327;Whatever is reasonable is true, and whatever is true is reasonable
2;329;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
1;331;You can discover more about a person in an hour of play than in a year of conversation
2;333;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
1;335;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
2;337;We are too weak to discover the truth by reason alone
1;339;To be is to be perceived
2;341;Is man merely a mistake of God's? Or God merely a mistake of man's
1;343;Nothing is as it seems, but something is everything it is made out to be
2;345;The mind is furnished with ideas by experience alone
1;347;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
2;349;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
1;351;Whereof one cannot speak, thereof one must be silent
2;353;Man is condemned to be free
1;355;Man is condemned to be free
2;357;History is Philosophy teaching by examples
1;359;The brave man is he who overcomes not only his enemies but his pleasures
2;361;God is dead! He remains dead! And we have killed him
1;363;Man will never be free until the last king is strangled with the entrails of the last priest
2;365;Man is the measure of all things
1;367;No man's knowledge here can go beyond his experience
2;369;To be is to be perceived
1;371;There is but one truly serious philosophical problem, and that is suicide
2;373;If men were born free, they would, so long as they remained free, form no conception of good and evil
1;375;The unexamined life is not worth living
2;377;We live in the best of all possible worlds
1;379;History is Philosophy teaching by examples
2;381;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
1;383;He who thinks great thoughts, often makes great errors
2;385;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
1;387;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
2;389;We are what we repeatedly do. Excellence, then, is not an act, but a habit
1;391;Leisure is the mother of philosophy
2;393;It is the job of thinking people not to be on the side of the executioners
1;395;I would never die for my beliefs because I might be wrong
2;397;All that is necessary for the triumph of evil is that good men do nothing
1;399;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
2;401;All that is necessary for the triumph of evil is that good men do nothing
1;403;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
2;405;Man is condemned to be free
1;407;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;409;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
1;411;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;413;Whatever is reasonable is true, and whatever is true is reasonable
1;415;That man is wisest who, like Socrates, realizes that his wisdom is worthless
2;417;Man is condemned to be free
1;419;He who thinks great thoughts, often makes great errors
2;421;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
1;423;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
2;425;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
1;427;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
2;429;The mind is furnished with ideas by experience alone
1;431;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
2;433;Life must be understood backward. But it must be lived forward
1;435;Leisure is the mother of philosophy
2;437;Only weak thinkers do not love the sky
1;439;Man will never be free until the last king is strangled with the entrails of the last priest
2;441;Life must be understood backward. But it must be lived forward
1;443;Man is born free, but is everywhere in chains
2;445;Virtue is nothing else than right reaso
1;447;In everything, there is a share of everything
2;449;The unexamined life is not worth living
1;451;The momentum of the mind can be vexingly, involuntarily capricious
2;453;Only one man ever understood me, and he didnt understand me
1;455;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
2;457;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
1;459;You can discover more about a person in an hour of play than in a year of conversation
2;461;There is but one truly serious philosophical problem, and that is suicide
1;463;Science is what you know. Philosophy is what you don't know
2;465;You can discover more about a person in an hour of play than in a year of conversation
1;467;Only one man ever understood me, and he didnt understand me
2;469;You can discover more about a person in an hour of play than in a year of conversation
1;471;It is the job of thinking people not to be on the side of the executioners
2;473;All great thinkers are initially ridiculed  and eventually revered
1;475;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
2;477;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
1;479;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
2;481;I think therefore I am
1;483;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
2;485;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
1;487;Good and evil, reward and punishment, are the only motives to a rational creature
2;489;If God did not exist, it would be necessary to invent Him
1;491;The momentum of the mind can be vexingly, involuntarily capricious
2;493;Nothing is as it seems, but something is everything it is made out to be
1;495;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
2;497;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
1;499;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;501;Man will never be free until the last king is strangled with the entrails of the last priest
1;503;God is dead! He remains dead! And we have killed him
2;505;In everything, there is a share of everything
1;507;There is only one good, knowledge, and one evil, ignorance
2;509;The unexamined life is not worth living
1;511;What is rational is actual and what is actual is rational
2;513;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
1;515;Man is condemned to be free
2;517;Happiness is the highest good
1;519;Whereof one cannot speak, thereof one must be silent
2;521;History is Philosophy teaching by examples
1;523;We live in the best of all possible worlds
2;523;Science is what you know. Philosophy is what you don't know
1;526;Science is what you know. Philosophy is what you don't know
2;526;All that is necessary for the triumph of evil is that good men do nothing
1;529;The brave man is he who overcomes not only his enemies but his pleasures
2;529;That man is wisest who, like Socrates, realizes that his wisdom is worthless
1;532;I can control my passions and emotions if I can understand their nature
2;532;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
1;535;I think therefore I am
2;535;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
1;538;History is Philosophy teaching by examples
2;538;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
1;541;Man is condemned to be free
2;541;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;544;In everything, there is a share of everything
2;544;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
1;547;Philosophy is a battle against the bewitchment of our intelligence by means of language
2;547;In everything, there is a share of everything
1;550;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
2;550;Whereof one cannot speak, thereof one must be silent
1;553;He who thinks great thoughts, often makes great errors
2;553;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
1;556;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;556;Philosophy is a battle against the bewitchment of our intelligence by means of language
1;559;Salvation not shared, is salvation wasted
2;559;We live in the best of all possible worlds
1;562;Salvation not shared, is salvation wasted
2;562;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
1;565;All is for the best in the best of all possible worlds
2;565;It is the job of thinking people not to be on the side of the executioners
1;568;Science is what you know. Philosophy is what you don't know
2;568;It is the job of thinking people not to be on the side of the executioners
1;571;In everything, there is a share of everything
2;571;Things alter for the worse spontaneously, if they be not altered for the better designedly
1;574;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
2;574;We are too weak to discover the truth by reason alone
1;577;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;577;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
1;580;Life must be understood backward. But it must be lived forward
2;580;Man is born free, but is everywhere in chains
1;583;All is for the best in the best of all possible worlds
2;583;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
1;586;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
2;586;What is rational is actual and what is actual is rational
1;589;Entities should not be multiplied unnecessarily
2;589;You can discover more about a person in an hour of play than in a year of conversation
1;592;The greatest happiness of the greatest number is the foundation of morals and legislation
2;592;History honors the unique minority the majority cannot forget
1;595;Only one man ever understood me, and he didnt understand me
2;595;If men were born free, they would, so long as they remained free, form no conception of good and evil
1;598;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
2;598;Happiness is not an ideal of reason but of imagination
1;601;All is for the best in the best of all possible worlds
2;601;There is only one good, knowledge, and one evil, ignorance
1;604;Only weak thinkers do not love the sky
2;604;God is dead! He remains dead! And we have killed him
1;607;I think therefore I am
2;607;The unexamined life is not worth living
2;610;You can discover more about a person in an hour of play than in a year of conversation
1;612;I can control my passions and emotions if I can understand their nature
2;614;Only weak thinkers do not love the sky
1;616;The unexamined life is not worth living
2;618;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
1;620;One cannot step twice in the same river
2;622;The unexamined life is not worth living
1;624;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
2;626;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;628;Only weak thinkers do not love the sky
2;630;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
1;632;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
2;634;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
1;636;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
2;638;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
1;640;Nothing is as it seems, but something is everything it is made out to be
1;642;I would never die for my beliefs because I might be wrong
2;642;The function of prayer is not to influence God, but rather to change the nature of the one who prays
2;645;Man is condemned to be free
1;647;Man is condemned to be free
2;649;Entities should not be multiplied unnecessarily
1;651;Nothing is as it seems, but something is everything it is made out to be
2;653;If God did not exist, it would be necessary to invent Him
1;655;Is man merely a mistake of God's? Or God merely a mistake of man's
2;657;If men were born free, they would, so long as they remained free, form no conception of good and evil
1;659;Philosophy is at once the most sublime and the most trivial of human pursuits
2;661;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
1;663;Man is born free, but is everywhere in chains
2;665;I can control my passions and emotions if I can understand their nature
1;667;Whereof one cannot speak, thereof one must be silent
2;669;Philosophy is at once the most sublime and the most trivial of human pursuits
1;671;Nothing is as it seems, but something is everything it is made out to be
2;673;The unexamined life is not worth living
1;675;What is rational is actual and what is actual is rational
2;677;Happiness is the highest good
1;679;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;681;Things alter for the worse spontaneously, if they be not altered for the better designedly
1;683;The mind is furnished with ideas by experience alone
2;685;In everything, there is a share of everything
1;687;Only one man ever understood me, and he didnt understand me
2;689;Salvation not shared, is salvation wasted
1;691;History honors the unique minority the majority cannot forget
2;693;Entities should not be multiplied unnecessarily
1;695;In everything, there is a share of everything
2;697;We live in the best of all possible worlds
1;699;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
2;701;Happiness is the highest good
1;703;The mind is furnished with ideas by experience alon
2;705;All great thinkers are initially ridiculed  and eventually revered
1;707;We are too weak to discover the truth by reason alone
2;709;It is the job of thinking people not to be on the side of the executioners
1;711;The momentum of the mind can be vexingly, involuntarily capricious
2;713;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
1;715;No man's knowledge here can go beyond his experience
2;717;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
1;719;Happiness is not an ideal of reason but of imagination
2;721;All great thinkers are initially ridiculed  and eventually revered
1;723;We are what we repeatedly do. Excellence, then, is not an act, but a habit
2;725;The mind is furnished with ideas by experience alon
1;727;Happiness is the highest good
2;729;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
1;731;Only one man ever understood me, and he didnt understand me
2;733;God is dead! He remains dead! And we have killed him
1;735;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;737;The mind is furnished with ideas by experience alon
1;739;History is Philosophy teaching by examples
2;741;The momentum of the mind can be vexingly, involuntarily capricious
1;743;If men were born free, they would, so long as they remained free, form no conception of good and evil
2;745;In everything, there is a share of everything
1;747;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
2;749;The mind is furnished with ideas by experience alone
1;751;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;753;I would never die for my beliefs because I might be wrong
1;755;Whereof one cannot speak, thereof one must be silent
2;757;Only one man ever understood me, and he didnt understand me
1;759;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
2;761;Whereof one cannot speak, thereof one must be silent
1;763;If men were born free, they would, so long as they remained free, form no conception of good and evil
2;765;No man's knowledge here can go beyond his experience
1;767;The momentum of the mind can be vexingly, involuntarily capricious
2;769;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
1;771;It is one thing to show a man that he is in error, and another to put him in possession of truth
2;773;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
1;775;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;777;God is dead! He remains dead! And we have killed him
1;779;You can discover more about a person in an hour of play than in a year of conversation
2;781;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
1;783;Man is born free, but is everywhere in chains
2;785;The unexamined life is not worth living
1;787;To be is to be perceived
2;789;History honors the unique minority the majority cannot forget
1;791;Good and evil, reward and punishment, are the only motives to a rational creature
2;793;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
1;795;History honors the unique minority the majority cannot forget
2;797;Leisure is the mother of philosophy
1;799;The unexamined life is not worth living
2;801;All great thinkers are initially ridiculed  and eventually revered
1;803;The unexamined life is not worth living
2;805;Philosophy is a battle against the bewitchment of our intelligence by means of language
1;807;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
2;809;Whatever is reasonable is true, and whatever is true is reasonable
1;811;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
2;813;The function of prayer is not to influence God, but rather to change the nature of the one who prays
1;815;Science is what you know. Philosophy is what you don't know
2;817;The only thing I know is that I know nothing
1;819;To be is to be perceived
2;821;The only thing I know is that I know nothing
1;823;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
2;825;The mind is furnished with ideas by experience alone
1;827;There is but one truly serious philosophical problem, and that is suicide
2;829;If God did not exist, it would be necessary to invent Him
1;831;We are too weak to discover the truth by reason alone
2;833;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
1;835;That man is wisest who, like Socrates, realizes that his wisdom is worthless
2;837;If God did not exist, it would be necessary to invent Him
1;839;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
2;841;Science is what you know. Philosophy is what you don't know
1;843;I would never die for my beliefs because I might be wrong
2;845;Leisure is the mother of philosophy
1;847;I think therefore I am
2;849;All great thinkers are initially ridiculed  and eventually revered
1;851;Even while they teach, men learn
2;853;There is only one good, knowledge, and one evil, ignorance
1;855;Leisure is the mother of philosophy
2;857;It is one thing to show a man that he is in error, and another to put him in possession of truth
1;859;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
2;861;The mind is furnished with ideas by experience alon
1;863;No man's knowledge here can go beyond his experience
2;865;Whereof one cannot speak, thereof one must be silent
1;867;It is the job of thinking people not to be on the side of the executioners
2;869;Even while they teach, men learn
1;871;Happiness is the highest good
2;873;Liberty consists in doing what one desires
1;875;Man is the measure of all things
2;877;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
1;879;Leisure is the mother of philosophy
2;881;Philosophy is at once the most sublime and the most trivial of human pursuits
1;883;History is Philosophy teaching by examples
2;885;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
1;887;Whatever is reasonable is true, and whatever is true is reasonable
2;889;The only thing I know is that I know nothing
1;891;Serious thinkers are few, and the world is ruled by crude ideas
2;893;History is Philosophy teaching by examples
1;895;God is dead! He remains dead! And we have killed him
2;897;In everything, there is a share of everything
1;899;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
2;901;There is only one good, knowledge, and one evil, ignorance
1;903;Man is the measure of all things
2;905;Good and evil, reward and punishment, are the only motives to a rational creature
1;907;All that is necessary for the triumph of evil is that good men do nothing
2;909;Salvation not shared, is salvation wasted
1;911;It is the job of thinking people not to be on the side of the executioners
2;913;The unexamined life is not worth living
1;915;We are too weak to discover the truth by reason alone
2;917;Only one man ever understood me, and he didnt understand me
1;919;Even while they teach, men learn
2;921;We are too weak to discover the truth by reason alone
1;923;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
2;925;We are too weak to discover the truth by reason alone
1;927;Man is born free, but is everywhere in chains
2;929;One cannot step twice in the same river
1;931;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
2;933;One cannot step twice in the same river
1;935;Man is born free, but is everywhere in chains
2;937;All that is necessary for the triumph of evil is that good men do nothing
1;939;What is rational is actual and what is actual is rational
2;941;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
1;943;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
2;945;All is for the best in the best of all possible worlds
1;947;The unexamined life is not worth living
2;949;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
1;951;I think therefore I am
2;953;Serious thinkers are few, and the world is ruled by crude ideas
1;955;The greatest happiness of the greatest number is the foundation of morals and legislation
2;957;The greatest happiness of the greatest number is the foundation of morals and legislation
1;959;To be is to be perceived
2;961;Is man merely a mistake of God's? Or God merely a mistake of man's
1;963;The unexamined life is not worth living
2;965;Man will never be free until the last king is strangled with the entrails of the last priest
1;967;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
2;969;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
1;971;The momentum of the mind can be vexingly, involuntarily capricious
2;973;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
1;975;We are what we repeatedly do. Excellence, then, is not an act, but a habit
2;977;The momentum of the mind can be vexingly, involuntarily capricious
1;979;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
2;981;History honors the unique minority the majority cannot forget
1;983;In everything, there is a share of everything
