id; lamport; mensagem
1;597;Serious thinkers are few, and the world is ruled by crude ideas
2;601;Happiness is the highest good
4;605;Serious thinkers are few, and the world is ruled by crude ideas
3;609;Entities should not be multiplied unnecessarily
1;613;Man is condemned to be free
2;617;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
4;621;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
3;624;Philosophy is a battle against the bewitchment of our intelligence by means of language
1;628;Whereof one cannot speak, thereof one must be silent
2;632;The only thing I know is that I know nothing
4;636;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
3;640;If God did not exist, it would be necessary to invent Him
1;644;If God did not exist, it would be necessary to invent Him
2;648;He who thinks great thoughts, often makes great errors
4;652;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
3;656;In everything, there is a share of everything
1;660;We are too weak to discover the truth by reason alone
2;664;Entities should not be multiplied unnecessarily
4;668;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
3;672;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
1;676;Philosophy is at once the most sublime and the most trivial of human pursuits
2;680;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
4;684;There is only one good, knowledge, and one evil, ignorance
3;688;Only one man ever understood me, and he didnt understand me
1;692;We live in the best of all possible worlds
2;696;The brave man is he who overcomes not only his enemies but his pleasures
4;700;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
3;704;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
1;708;It is one thing to show a man that he is in error, and another to put him in possession of truth
2;712;Religion is the sign of the oppressed ... it is the opium of the people
4;716;Good and evil, reward and punishment, are the only motives to a rational creature
3;720;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
1;724;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
2;728;Entities should not be multiplied unnecessarily
4;732;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
3;736;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
1;740;Whatever is reasonable is true, and whatever is true is reasonable
2;744;Things alter for the worse spontaneously, if they be not altered for the better designedly
4;748;We are too weak to discover the truth by reason alone
3;752;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
1;756;I would never die for my beliefs because I might be wrong
2;760;History honors the unique minority the majority cannot forget
4;764;Serious thinkers are few, and the world is ruled by crude ideas
3;768;No man's knowledge here can go beyond his experience
1;772;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
2;776;He who thinks great thoughts, often makes great errors
4;780;One cannot step twice in the same river
3;784;God is dead! He remains dead! And we have killed him
1;788;I would never die for my beliefs because I might be wrong
2;792;Happiness is not an ideal of reason but of imagination
4;795;Philosophy is a battle against the bewitchment of our intelligence by means of language
3;799;No man's knowledge here can go beyond his experience
1;803;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
2;807;It is the job of thinking people not to be on the side of the executioners
4;811;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
3;815;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
1;819;The mind is furnished with ideas by experience alon
2;823;The brave man is he who overcomes not only his enemies but his pleasures
4;827;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
3;831;Life must be understood backward. But it must be lived forward
1;835;One cannot step twice in the same river
2;839;Whereof one cannot speak, thereof one must be silent
4;843;Things alter for the worse spontaneously, if they be not altered for the better designedly
3;847;The momentum of the mind can be vexingly, involuntarily capricious
1;851;The function of prayer is not to influence God, but rather to change the nature of the one who prays
2;855;Philosophy is at once the most sublime and the most trivial of human pursuits
4;859;God is dead! He remains dead! And we have killed him
3;863;One cannot step twice in the same river
1;867;Serious thinkers are few, and the world is ruled by crude ideas
2;871;Man is condemned to be free
4;875;The unexamined life is not worth living
3;879;Whereof one cannot speak, thereof one must be silent
1;883;All that is necessary for the triumph of evil is that good men do nothing
2;887;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
4;890;Philosophy is a battle against the bewitchment of our intelligence by means of language
3;894;I can control my passions and emotions if I can understand their nature
1;898;Entities should not be multiplied unnecessarily
2;902;Philosophy is a battle against the bewitchment of our intelligence by means of language
4;906;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
3;910;Happiness is the highest good
1;914;No man's knowledge here can go beyond his experience
2;918;Happiness is not an ideal of reason but of imagination
4;922;Is man merely a mistake of God's? Or God merely a mistake of man's
3;926;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
1;930;Things alter for the worse spontaneously, if they be not altered for the better designedly
2;934;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
4;934;Even while they teach, men learn
3;941;It is one thing to show a man that he is in error, and another to put him in possession of truth
1;945;The unexamined life is not worth living
2;949;We are what we repeatedly do. Excellence, then, is not an act, but a habit
4;949;Happiness lies in virtuous activity, and perfect happiness lies in the best activity, which is contemplative
3;956;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
1;960;Leisure is the mother of philosophy
2;964;I can control my passions and emotions if I can understand their nature
4;964;To be is to be perceived
3;971;Religion is the sign of the oppressed ... it is the opium of the people
1;975;It is the job of thinking people not to be on the side of the executioners
4;979;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
2;983;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
3;987;In everything, there is a share of everything
1;991;Nothing is as it seems, but something is everything it is made out to be
4;995;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
2;999;Good and evil, reward and punishment, are the only motives to a rational creature
3;1003;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
1;1007;No man's knowledge here can go beyond his experience
4;1011;In everything, there is a share of everything
2;1013;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
3;1018;God is dead! He remains dead! And we have killed him
1;1022;Science is what you know. Philosophy is what you don't know
4;1026;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
2;1030;He who thinks great thoughts, often makes great errors
3;1034;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
1;1038;Whereof one cannot speak, thereof one must be silent
4;1042;The function of prayer is not to influence God, but rather to change the nature of the one who prays
2;1046;Things alter for the worse spontaneously, if they be not altered for the better designedly
3;1050;Happiness is the highest good
1;1054;The greatest happiness of the greatest number is the foundation of morals and legislation
4;1058;There is but one truly serious philosophical problem, and that is suicide
2;1062;Whereof one cannot speak, thereof one must be silent
3;1066;Only weak thinkers do not love the sky
1;1070;Good and evil, reward and punishment, are the only motives to a rational creature
4;1074;The mind is furnished with ideas by experience alone
2;1078;Virtue is nothing else than right reaso
3;1082;We live in the best of all possible worlds
1;1086;God is dead! He remains dead! And we have killed him
4;1090;Man is condemned to be free
2;1094;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
3;1098;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
1;1102;There is only one good, knowledge, and one evil, ignorance
4;1106;Man is born free, but is everywhere in chains
2;1110;Science is what you know. Philosophy is what you don't know
3;1114;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
1;1118;The unexamined life is not worth living
4;1122;I would never die for my beliefs because I might be wrong
2;1126;Man is condemned to be free
3;1130;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
1;1134;Entities should not be multiplied unnecessarily
2;1138;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
4;1138;Entities should not be multiplied unnecessarily
3;1145;Only weak thinkers do not love the sky
1;1149;We live in the best of all possible worlds
2;1153;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
4;1153;Freedom is secured not by the fulfilling of one's desires, but by the removal of desire
3;1160;The greater the difficulty, the more glory in surmounting it
1;1164;Man is born free, but is everywhere in chains
2;1168;The greatest happiness of the greatest number is the foundation of morals and legislation
4;1168;No man's knowledge here can go beyond his experience
3;1175;History honors the unique minority the majority cannot forget
1;1179;The mind is furnished with ideas by experience alone
4;1183;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
2;1187;We are what we repeatedly do. Excellence, then, is not an act, but a habit
3;1191;Whereof one cannot speak, thereof one must be silent
1;1195;All is for the best in the best of all possible worlds
2;1199;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
4;1199;The only thing I know is that I know nothing
3;1206;One cannot conceive anything so strange and so implausible that it has not already been said by one philosopher or another
1;1210;Life must be understood backward. But it must be lived forward
2;1214;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
4;1214;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
3;1221;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
1;1225;Things alter for the worse spontaneously, if they be not altered for the better designedly
2;1229;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
4;1229;Good and evil, reward and punishment, are the only motives to a rational creature
3;1236;No man's knowledge here can go beyond his experience
1;1240;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
2;1244;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
4;1248;I would never die for my beliefs because I might be wrong
3;1252;There is only one good, knowledge, and one evil, ignorance
1;1256;The unexamined life is not worth living
2;1260;In everything, there is a share of everything
4;1264;That man is wisest who, like Socrates, realizes that his wisdom is worthless
3;1268;Man will never be free until the last king is strangled with the entrails of the last priest
1;1272;Man will never be free until the last king is strangled with the entrails of the last priest
2;1276;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
4;1280;We are too weak to discover the truth by reason alone
3;1284;I would never die for my beliefs because I might be wrong
1;1288;The greater the difficulty, the more glory in surmounting it
2;1292;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
4;1296;We are what we repeatedly do. Excellence, then, is not an act, but a habit
3;1300;Man is condemned to be free
1;1304;The brave man is he who overcomes not only his enemies but his pleasures
2;1308;Science is what you know. Philosophy is what you don't know
4;1312;Whereof one cannot speak, thereof one must be silent
3;1316;Nothing is as it seems, but something is everything it is made out to be
1;1320;I can control my passions and emotions if I can understand their nature
2;1324;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
4;1324;To do as one would be done by, and to love one's neighbour as oneself, constitute the ideal perfection of utilitarian morality
3;1331;Only one man ever understood me, and he didnt understand me
1;1335;The only thing I know is that I know nothing
2;1339;No man's knowledge here can go beyond his experience
4;1339;All great thinkers are initially ridiculed  and eventually revered
3;1346;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
1;1350;Philosophy is at once the most sublime and the most trivial of human pursuits
2;1354;Entities should not be multiplied unnecessarily
4;1358;He who thinks great thoughts, often makes great errors
3;1362;Serious thinkers are few, and the world is ruled by crude ideas
1;1366;Man is born free, but is everywhere in chains
2;1370;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
4;1373;The unexamined life is not worth living
3;1377;The mind is furnished with ideas by experience alon
1;1381;Leisure is the mother of philosophy
2;1385;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
4;1387;Life must be understood backward. But it must be lived forward
3;1392;Entities should not be multiplied unnecessarily
1;1396;Whereof one cannot speak, thereof one must be silent
2;1400;I can control my passions and emotions if I can understand their nature
4;1404;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
3;1408;Only one man ever understood me, and he didnt understand me
1;1412;Happiness is the highest good
2;1416;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
4;1420;I would never die for my beliefs because I might be wrong
3;1424;Philosophy is at once the most sublime and the most trivial of human pursuits
1;1428;What is rational is actual and what is actual is rational
2;1432;Salvation not shared, is salvation wasted
4;1436;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
3;1440;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
1;1444;Only weak thinkers do not love the sky
2;1448;There is only one thing a philosopher can be relied upon to do, and that is to contradict other philosophers
4;1452;The greater the difficulty, the more glory in surmounting it
3;1456;Nobody who says as little as he does is as simple as you'd think. It takes a lot to not say a lot, because when you're not talking, you're thinking, and he thinks a lot. My mum and dad talked all the time. Talkers don't think much; their words drown out any possibility of hearing their subconscious asking, Why did you say that? What do you really think
1;1460;Man is condemned to be free
2;1464;The unexamined life is not worth living
4;1468;Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck
3;1472;Things alter for the worse spontaneously, if they be not altered for the better designedly
1;1476;In everything, there is a share of everything
2;1480;The unexamined life is not worth living
4;1484;Is man merely a mistake of God's? Or God merely a mistake of man's
3;1488;You can discover more about a person in an hour of play than in a year of conversation
1;1492;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
2;1496;I can control my passions and emotions if I can understand their nature
4;1500;The brave man is he who overcomes not only his enemies but his pleasures
3;1504;Man is condemned to be free
1;1508;The brave man is he who overcomes not only his enemies but his pleasures
2;1512;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
4;1516;The greater the difficulty, the more glory in surmounting it
3;1520;To be is to be perceived
1;1524;Only weak thinkers do not love the sky
2;1528;That man is wisest who, like Socrates, realizes that his wisdom is worthless
4;1528;The only thing I know is that I know nothing
3;1535;The unexamined life is not worth living
1;1539;If God did not exist, it would be necessary to invent Him
2;1543;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
4;1543;All that is necessary for the triumph of evil is that good men do nothing
3;1550;I think therefore I am
1;1554;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
2;1558;It is the job of thinking people not to be on the side of the executioners
4;1561;What is rational is actual and what is actual is rational
3;1565;The unexamined life is not worth living
1;1569;Good and evil, reward and punishment, are the only motives to a rational creature
2;1573;This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities
4;1577;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
3;1581;He who thinks great thoughts, often makes great errors
1;1585;Only one man ever understood me, and he didnt understand me
2;1589;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
4;1592;There is but one truly serious philosophical problem, and that is suicide
3;1596;Liberty consists in doing what one desires
1;1600;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
2;1604;He who thinks great thoughts, often makes great errors
4;1608;Philosophy is at once the most sublime and the most trivial of human pursuits
3;1612;Man is condemned to be free
1;1616;Whereof one cannot speak, thereof one must be silent
2;1620;Even while they teach, men learn
4;1624;Entities should not be multiplied unnecessarily
3;1628;Man will never be free until the last king is strangled with the entrails of the last priest
1;1632;All is for the best in the best of all possible worlds
2;1636;Man will never be free until the last king is strangled with the entrails of the last priest
4;1640;God is dead! He remains dead! And we have killed him
3;1644;Serious thinkers are few, and the world is ruled by crude ideas
1;1648;Everything that exists is born for no reason, carries on living through weakness, and dies by accident
2;1652;The life of man (in a state of nature) is solitary, poor, nasty, brutish, and short
4;1656;History honors the unique minority the majority cannot forget
3;1660;Life must be understood backward. But it must be lived forward
1;1664;The brave man is he who overcomes not only his enemies but his pleasures
2;1668;I would never die for my beliefs because I might be wrong
4;1672;Man is born free, but is everywhere in chains
3;1676;Whereof one cannot speak, thereof one must be silent
1;1680;The function of prayer is not to influence God, but rather to change the nature of the one who prays
2;1684;It is one thing to show a man that he is in error, and another to put him in possession of truth
4;1688;Virtue is nothing else than right reaso
3;1692;Science is what you know. Philosophy is what you don't know
1;1696;I think therefore I am
2;1700;Philosophy is a battle against the bewitchment of our intelligence by means of language
4;1703;A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth mens minds about to religion
3;1707;I can control my passions and emotions if I can understand their nature
1;1711;God is dead! He remains dead! And we have killed him
2;1715;All great thinkers are initially ridiculed  and eventually revered
4;1719;History honors the unique minority the majority cannot forget
3;1723;Never hide things from hardcore thinkers. They get more aggravated, more provoked by confusion than the most painful truths
1;1727;There is only one good, knowledge, and one evil, ignorance
2;1731;Leisure is the mother of philosophy
4;1735;Is man merely a mistake of God's? Or God merely a mistake of man's
3;1739;Whereof one cannot speak, thereof one must be silent
1;1743;Leisure is the mother of philosophy
2;1747;The greater the difficulty, the more glory in surmounting it
4;1747;The only thing I know is that I know nothing
3;1754;Virtue is nothing else than right reaso
1;1758;It is one thing to show a man that he is in error, and another to put him in possession of truth
2;1762;We are too weak to discover the truth by reason alone
4;1762;If God did not exist, it would be necessary to invent Him
3;1769;Even while they teach, men learn
1;1773;Is man merely a mistake of God's? Or God merely a mistake of man's
2;1777;The unexamined life is not worth living
4;1777;There is only one good, knowledge, and one evil, ignorance
3;1784;If you would be a real seeker after truth, it is necessary that at least once in your life you doubt, as far as possible, all things
1;1788;God is not willing to do everything, and thus take away our free will and that share of glory which belongs to us
2;1792;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
4;1792;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
3;1799;It is wrong always, everywhere and for everyone, to believe anything upon insufficient evidence
1;1803;No man's knowledge here can go beyond his experience
4;1807;It is one thing to show a man that he is in error, and another to put him in possession of truth
2;1809;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
3;1814;One cannot step twice in the same river
1;1818;Man is condemned to be free
4;1822;Leisure is the mother of philosophy
2;1825;Man is condemned to be free
3;1829;I dont know why we are here, but Im pretty sure it is not in order to enjoy ourselves
1;1833;Man is the measure of all things
4;1837;We are too weak to discover the truth by reason alone
2;1841;Is man merely a mistake of God's? Or God merely a mistake of man's
3;1843;Philosophers have hitherto only interpreted the world in various ways; the point, however, is to change it
1;1848;Science is what you know. Philosophy is what you don't know
4;1852;If you were born with the ability to change someones perspective or emotions, never waste that gift. It is one of the most powerful gifts God can give the ability to influence
2;1856;History is Philosophy teaching by examples
3;1856;It is undesirable to believe a proposition when there is no ground whatever for supposing it true
1;1863;Serious thinkers are few, and the world is ruled by crude ideas
4;1867;No man's knowledge here can go beyond his experience
2;1871;Morality is not the doctrine of how we may make ourselves happy, but of how we may make ourselves worthy of happiness
3;1871;It is the job of thinking people not to be on the side of the executioners
1;1878;Serious thinkers are few, and the world is ruled by crude ideas
4;1882;I think therefore I am
2;1884;There is only one good, knowledge, and one evil, ignorance
3;1886;He who is unable to live in society, or who has no need because he is sufficient for himself, must be either a beast or a god
1;1893;The function of prayer is not to influence God, but rather to change the nature of the one who prays
4;1897;Philosophy is a battle against the bewitchment of our intelligence by means of language
2;1900;All that is necessary for the triumph of evil is that good men do nothing
3;1901;The mind is furnished with ideas by experience alone
1;1907;Man will never be free until the last king is strangled with the entrails of the last priest
4;1911;The unexamined life is not worth living
